B8,B11,B12,B2,B3,B4,B5,EVI,GNDVI,NDRE,NDVI,SAVI,MSAVI,NDMI,inferred_stage,health_status
3183.782608695652,2683.304347826087,1794.4782608695652,555.7826086956521,836.1739130434783,923.7391304347826,1306.6521739130435,1.8011669808239075,0.5729308613043479,0.4185302347826087,0.5563700426086957,0.8344337319922406,0.6763357459810481,0.10774982989052737,vegetative,1
3148.782608695652,2507.391304347826,1679.4347826086957,461.04347826086956,709.0434782608696,763.9565217391304,1115.3478260869565,1.5815902828105655,0.6044053786956521,0.4499478541304348,0.5820431465217392,0.872955728548888,0.6919484991088448,0.10738047135022598,vegetative,1
3112.7555555555555,2658.9555555555557,1782.1555555555556,569.2888888888889,810.0444444444445,939.6,1276.9333333333334,1.4472676198158205,0.5712498922222222,0.41591268875555554,0.5344828611111111,0.8016185460633742,0.6534879526521107,0.08619632868794154,vegetative,1
2768.266666666667,2589.0,1796.0444444444445,587.0222222222222,828.4444444444445,929.6888888888889,1236.3111111111111,1.836912389608984,0.52461914,0.37776632582222225,0.4911034082222222,0.7365503781185757,0.620751601378197,0.037789733118574906,uncertain_vegetative,0
3550.782608695652,2589.913043478261,1669.2173913043478,521.6086956521739,823.7826086956521,833.2173913043479,1268.6521739130435,1.672394134022319,0.6063698347826086,0.46283248304347824,0.6146002504347826,0.9217947759839467,0.7133139522210632,0.15714316078055626,vegetative,1
3855.5652173913045,2658.5652173913045,1637.7826086956522,544.7826086956521,883.6086956521739,895.3478260869565,1396.0434782608695,1.6280217567587476,0.610542867826087,0.4564976169565217,0.6123660504347825,0.9184527025832668,0.7189012128247253,0.18112186804655248,vegetative,1
3282.4347826086955,2497.913043478261,1657.7391304347825,450.0869565217391,704.2173913043479,747.7826086956521,1147.304347826087,1.676202075720411,0.6173362591304348,0.4562391495652174,0.6012002486956523,0.901679418390267,0.7051219504613805,0.13483594961029385,vegetative,1
3207.217391304348,2534.913043478261,1695.9565217391305,464.1304347826087,737.2173913043479,790.1739130434783,1156.5217391304348,1.5777702637516071,0.5976083934782609,0.4435597047826087,0.5788079569565217,0.8680980217323125,0.6858044300565681,0.1118475503344709,vegetative,1
3531.733333333333,2521.6222222222223,1654.2888888888888,604.4222222222222,812.0,883.4666666666667,1196.5111111111112,1.485454951923025,0.6263167208888889,0.4982543936444444,0.6089881259111111,0.9133750530478636,0.7096823610943426,0.1738749633725164,vegetative,1
2908.4,2900.4222222222224,1995.4,689.0888888888888,910.7333333333333,1044.0222222222221,1461.8,1.1754505648800295,0.5413459206666666,0.3490090985777778,0.49049679311111116,0.7356460830206627,0.6387121462722816,0.004843524889920774,uncertain_vegetative,0
3846.9777777777776,2183.088888888889,1318.0222222222221,451.4,656.7333333333333,624.4666666666667,959.8444444444444,2.1865769218744466,0.6882852548888889,0.5832457877777777,0.7035659515555556,1.055231034932903,0.7901468231906266,0.2695323528728361,vegetative,1
3108.4,2581.288888888889,1690.1333333333334,508.46666666666664,755.9111111111112,804.1111111111111,1209.4444444444443,1.56900231563629,0.5926347482222223,0.431546922,0.5794117051111112,0.8690062234457818,0.6992497433959822,0.09125640218777392,vegetative,1
3176.0,2290.6444444444446,1474.9333333333334,485.0,707.4,786.8666666666667,1125.8,1.7326133718529297,0.6066256435555556,0.45829686166666667,0.582649562,0.8738494653084186,0.6892179237575369,0.15372066472121335,vegetative,1
3134.782608695652,2676.7391304347825,1722.6521739130435,504.3478260869565,788.8695652173913,819.3913043478261,1242.9565217391305,1.5107651440193448,0.5854966265217392,0.4228821565217391,0.5791067991304348,0.8685504720225837,0.702377244125975,0.08195133428100218,vegetative,1
2690.7391304347825,2680.6521739130435,1919.6521739130435,477.8695652173913,736.304347826087,825.2608695652174,1204.7391304347825,1.2797373486591794,0.5472539456521739,0.35900344373913046,0.5082890834782609,0.7623247896055855,0.6353679898957175,-0.003425341248309119,vegetative,0
3221.9333333333334,2248.177777777778,1429.2666666666667,435.15555555555557,659.3111111111111,696.0222222222222,1051.0,1.6479926689719884,0.6205741286666667,0.4690960528444445,0.6014976284444444,0.9021323024689096,0.7087517085505219,0.14715951294019944,vegetative,1
2667.478260869565,2620.608695652174,1790.4347826086957,849.6086956521739,996.304347826087,1013.304347826087,1470.391304347826,1.4736044228343765,0.5631412030434783,0.3474531699565217,0.5526590731913044,0.8288462561494457,0.6956939338512969,0.003967128156847287,vegetative,0
3152.4,2713.9777777777776,2001.0,474.06666666666666,683.0666666666667,759.7777777777778,1066.6,1.5480350181777291,0.606790164,0.46069577666666667,0.5768304191111111,0.8651381995042153,0.6838584658257433,0.07747524829065777,vegetative,1
2921.0434782608695,2814.8695652173915,1960.9130434782608,482.0869565217391,734.2173913043479,782.695652173913,1223.4782608695652,1.4166024780832465,0.5905945095652174,0.40395814999999996,0.5703120195652174,0.8553517955581837,0.7140189365425059,0.016104561990854332,vegetative,0
3446.9565217391305,2555.0434782608695,1654.608695652174,489.7826086956522,762.3913043478261,777.5652173913044,1185.2173913043478,1.6850201347542428,0.6151212560869564,0.46949640934782605,0.6139265830434782,0.9207826006897133,0.7182819693567462,0.14656655796700843,vegetative,1
3000.8260869565215,2546.0434782608695,1660.304347826087,495.0,741.8260869565217,833.0869565217391,1185.2173913043478,1.430929341308205,0.5745905908695652,0.41321735017391303,0.5422313395652174,0.8132276096404737,0.6645278453566176,0.07762755135354688,vegetative,1
2982.222222222222,2491.8,1682.4,483.7111111111111,714.8444444444444,800.4,1148.0,1.5213912333543158,0.5863169737777778,0.4261349796222222,0.5574400211111111,0.8360500331049435,0.6694506171558714,0.08585649947636853,vegetative,1
2858.2608695652175,2720.9565217391305,1895.304347826087,564.2608695652174,820.2173913043479,932.5217391304348,1283.4782608695652,1.320064220451895,0.5368502656521739,0.3707660741304348,0.5012195560869566,0.7517298135973863,0.6209302895271044,0.026317029154894953,vegetative,0
2780.217391304348,2922.8260869565215,1944.6521739130435,609.1304347826087,861.7391304347826,953.0,1385.5217391304348,1.383988232859785,0.5229510217391304,0.33219341913043476,0.4918998826086956,0.7377348243224308,0.6506379481943985,-0.02146208168021522,uncertain_vegetative,0
2986.3478260869565,2763.8695652173915,1903.4347826086957,522.304347826087,774.0434782608696,869.1739130434783,1291.608695652174,1.3946087419966948,0.5673976478260869,0.37630756456521736,0.5338530313043478,0.8006760491871894,0.6555651187913218,0.029601949529255333,vegetative,0
2744.177777777778,2838.8,2201.288888888889,517.6888888888889,727.6888888888889,814.9111111111112,1118.0222222222221,1.4196313268402214,0.5580415722222223,0.4020298972222222,0.5236103204444444,0.7853063432401206,0.6478772744595315,0.0019215934571137152,vegetative,0
2451.782608695652,2560.0,1759.5217391304348,480.5217391304348,690.8695652173913,792.6521739130435,1116.7826086956522,1.264772077173635,0.5262512573913043,0.34955882104347824,0.4837067056521739,0.7254321806551272,0.615312178839195,-0.024635232758499298,uncertain_vegetative,0
3015.4666666666667,2420.711111111111,1626.088888888889,475.35555555555555,704.4666666666667,783.2,1143.1333333333334,1.531147674380576,0.594151424888889,0.4302107317333333,0.5650188730000001,0.8474168802600249,0.677505004614765,0.10119514644253406,vegetative,1
3437.7391304347825,2503.2608695652175,1608.0,504.82608695652175,768.1739130434783,792.1304347826087,1196.0869565217392,1.6608951262063127,0.6074642517391304,0.4589939290869566,0.6011648234782608,0.9016419540183259,0.705572090443332,0.1469003264769482,vegetative,1
2964.5777777777776,2489.4222222222224,1657.4666666666667,445.4,721.3111111111111,739.0,1132.0,1.4827548224982259,0.5704545368888888,0.4050367470222222,0.552522964,0.8286770675789175,0.6701744099872283,0.0582186167482699,vegetative,1
3178.088888888889,2344.3777777777777,1509.6888888888889,462.97777777777776,684.2,754.8222222222222,1129.8444444444444,1.6289450109542722,0.6144089753333334,0.45230927191111114,0.588965842,0.8833368965739562,0.6964547289143259,0.13785300255670327,vegetative,1
3289.688888888889,2546.4444444444443,1641.888888888889,572.4888888888889,782.4888888888889,822.5555555555555,1177.9555555555555,1.512833628937272,0.5988947406666666,0.4498043116444444,0.5777887422222222,0.8665795500320648,0.6866383391649227,0.11878490329147144,vegetative,1
3251.086956521739,3018.9565217391305,2051.782608695652,837.3913043478261,1079.7391304347825,1117.1304347826087,1649.2173913043478,1.393050252825016,0.5715067533478261,0.3761078005217392,0.5648986617391304,0.8472182971303642,0.7003027787680999,0.04480971182971398,vegetative,0
3313.5652173913045,2606.2608695652175,1697.4782608695652,476.4347826086956,688.1739130434783,756.1304347826087,1122.7391304347825,1.6077353862306456,0.6269467343478261,0.4652728782608696,0.5987912073913043,0.8980788527052326,0.7040287493809066,0.1097715620015226,vegetative,1
2805.688888888889,2908.688888888889,2287.5777777777776,512.7555555555556,695.2,802.8222222222222,1078.0222222222221,1.4032774415208469,0.5646244408888889,0.4109690104444444,0.5194915588888889,0.7791337745768626,0.6312220951595363,-0.01811864466161917,vegetative,0
3126.9565217391305,2753.521739130435,1943.2173913043478,680.4347826086956,924.8695652173913,1033.4347826086957,1382.5652173913043,1.1171116020004137,0.5486863952173914,0.3886135863043478,0.5144910782608695,0.7716377131768154,0.6299958968094337,0.06354051478498426,vegetative,1
3167.0434782608695,2699.695652173913,1829.0869565217392,581.5217391304348,853.9565217391304,967.0,1330.7391304347825,1.4368637859566358,0.561873312173913,0.4113191450434783,0.5362092508695653,0.8042137564782855,0.6510907457676318,0.09146291123258102,vegetative,1
3124.0,2759.608695652174,1895.391304347826,728.3913043478261,931.0434782608696,960.4782608695652,1353.391304347826,2.684982526427018,0.5598523795652174,0.3914358522608696,0.5385694823478261,0.8077493149817,0.6561946926012159,0.052542858481409535,vegetative,1
3006.1739130434785,2559.8695652173915,1691.4782608695652,554.4782608695652,806.0869565217391,929.2608695652174,1268.4782608695652,1.8622458042525434,0.5523523843478261,0.391712453,0.5181790295652174,0.777151190161696,0.6360526884294092,0.08415619741423398,vegetative,1
3201.217391304348,2549.0,1661.0869565217392,559.3478260869565,813.0,926.0434782608696,1278.5652173913043,1.8009603775236473,0.5687379704347826,0.41047803504347824,0.5365355704347826,0.8046879577943294,0.6496053919604343,0.11056380887982101,vegetative,1
2833.1304347826085,2598.1304347826085,1797.8260869565217,767.1739130434783,941.0434782608696,1011.0,1343.5652173913043,1.3365270673852145,0.5511761557826087,0.383657329,0.5169253372173913,0.7752714467605412,0.6314936944187761,0.03833118652798144,vegetative,0
3205.4222222222224,2193.866666666667,1380.5111111111112,325.93333333333334,546.6,455.4,1070.9333333333334,2.0636686628343845,0.6952254515555556,0.48407015622222216,0.7368751068888888,1.1051595742934874,0.8352552507994662,0.17922675265638024,vegetative,1
3010.8695652173915,2765.0,1828.6521739130435,611.4782608695652,846.6086956521739,943.3478260869565,1294.8695652173913,1.2092508750836504,0.5503798256521739,0.3843109521739131,0.5109144160869565,0.7662737855709791,0.6338368668566743,0.03457128414408673,vegetative,0
3078.6521739130435,2416.9565217391305,1647.0869565217392,497.4782608695652,724.8260869565217,775.4347826086956,1132.6521739130435,1.5283252979361166,0.5827059352173913,0.43049901026086956,0.564833467826087,0.8471393690823141,0.6763417849229071,0.10370091319553237,vegetative,1
3202.1739130434785,2690.6521739130435,1893.608695652174,712.5652173913044,933.4782608695652,991.9565217391304,1362.6521739130435,1.459049596868836,0.5575484873913044,0.40306168995652175,0.5346962717391304,0.8019433880088982,0.6462946325533742,0.08367336692019225,vegetative,1
3276.9333333333334,2448.6444444444446,1588.5555555555557,536.3111111111111,780.5777777777778,816.4888888888889,1201.5333333333333,1.643508448840865,0.5963139651111111,0.45009902922222217,0.5863726306666667,0.8794483195851708,0.6979807175619575,0.13535798791259007,vegetative,1
2770.2608695652175,2710.1739130434785,1980.6521739130435,628.2608695652174,891.5652173913044,1025.695652173913,1387.391304347826,0.6662548531201086,0.5139859669565218,0.3355715977826087,0.46408201217391304,0.6960209544105761,0.5952584339270387,0.018509469692091263,uncertain_vegetative,0
3745.8260869565215,2454.1739130434785,1501.0,582.7391304347826,828.7826086956521,790.695652173913,1204.2173913043478,0.864243190699323,0.6163302947826087,0.49690104391304346,0.6343897191304348,0.9514815693890888,0.7352738496618495,0.21099332062414233,vegetative,1
3627.1304347826085,2567.9565217391305,1604.1304347826087,548.0434782608696,846.5217391304348,845.9565217391304,1282.8695652173913,1.6327083193571812,0.5999085791304348,0.46271669826086953,0.6070593082608695,0.9104886503376328,0.7120785190508405,0.17511424564388853,vegetative,1
2835.8260869565215,2576.0434782608695,1717.4782608695652,538.3913043478261,786.4347826086956,877.695652173913,1229.9130434782608,1.3567038125862743,0.5320107991304347,0.36767180817391304,0.5002803430434782,0.7503156156673879,0.6254558138452699,0.03595587471336439,vegetative,0
2569.0434782608695,2916.3478260869565,2202.2608695652175,518.3913043478261,724.9130434782609,873.0869565217391,1227.6521739130435,1.1894807466704518,0.5465289726086956,0.34096385826086956,0.48509256173913046,0.7275307849031792,0.6229663394737758,-0.06908266560453245,uncertain_vegetative,0
3660.521739130435,2457.8260869565215,1504.2608695652175,515.8260869565217,791.7391304347826,782.5217391304348,1215.2173913043478,1.6933628013754265,0.6184241017391304,0.4817114647826087,0.6259379260869565,0.9388036578670662,0.7283609030528169,0.19615401275072633,vegetative,1
3095.6444444444446,2299.3555555555554,1479.6666666666667,448.9555555555556,666.0888888888888,703.3333333333334,1065.6444444444444,1.6470109239612003,0.6141974593333334,0.4594370140222222,0.5974701266666667,0.8960901108110161,0.7073184912162509,0.13249701187321214,vegetative,1
3077.7391304347825,2535.1304347826085,1743.608695652174,497.7826086956522,740.8695652173913,836.304347826087,1196.1304347826087,1.4698885796361991,0.5826034978260869,0.41628423999999997,0.5494973443478262,0.8241420096034926,0.6589716348623627,0.0910209342423324,vegetative,1
3022.8695652173915,2225.608695652174,1440.8260869565217,403.0,623.9130434782609,639.2608695652174,988.1739130434783,1.660738849624933,0.6178002443478261,0.46483803413043473,0.6034947552173913,0.9051211552158169,0.7116840795029119,0.12161176344661169,vegetative,1
3749.304347826087,2615.782608695652,1617.1739130434783,567.4347826086956,857.3478260869565,911.4347826086956,1352.5652173913043,1.6461797807324514,0.6111261286956522,0.46899275173913046,0.6085408434782609,0.9127116025114203,0.7144658854265048,0.18485364725924658,vegetative,1
2485.391304347826,2354.1304347826085,1659.1304347826087,442.6521739130435,682.3913043478261,773.4347826086956,1113.6521739130435,1.24712239861876,0.5301952452173913,0.3497915839130435,0.48883228217391306,0.733130153129053,0.6197699760565382,0.026782433013112762,uncertain_vegetative,0
2889.8260869565215,2449.304347826087,1661.7391304347825,495.4347826086956,733.9565217391304,817.3478260869565,1152.1304347826087,1.433730021015294,0.5774937791304348,0.42031153226086954,0.5508310056521739,0.8261329490114231,0.6722452088363594,0.08341530271042667,vegetative,1
3188.521739130435,2100.478260869565,1325.5217391304348,406.0,597.5217391304348,640.7826086956521,943.4347826086956,2.270664909109414,0.6229193239130435,0.4816315869565217,0.5974587004347827,0.8960646670683614,0.7023049247204579,0.1511152248547342,vegetative,1
3063.391304347826,2476.0,1663.9565217391305,525.5217391304348,782.1304347826087,853.7826086956521,1209.2608695652175,1.4794176677613284,0.5741310160869565,0.4208347554347826,0.5547014404347825,0.8319409768268506,0.6697287614154043,0.09873274270649793,vegetative,1
3419.8260869565215,2406.4347826086955,1551.7391304347825,492.82608695652175,709.7391304347826,811.3913043478261,1132.7826086956522,1.651469221169384,0.6303566613043479,0.4920280704347826,0.6058091882608696,0.908603532763527,0.7028322741000762,0.1766470903882391,vegetative,1
2987.733333333333,2549.177777777778,1913.8,567.8444444444444,745.8888888888889,811.1333333333333,1069.5111111111112,1.5156185300895393,0.5599851206666666,0.4365963486711111,0.5319575177777778,0.7978324072039661,0.631915501403743,0.0637226707184991,vegetative,1
3114.9333333333334,2583.8,1705.1333333333334,594.6444444444444,821.2,948.5555555555555,1321.6222222222223,1.3274893533216547,0.5719473097777777,0.39419473675555555,0.5224175362222222,0.7835271357085449,0.6428835451973757,0.0751551478228701,vegetative,1
2944.3478260869565,2522.086956521739,1696.608695652174,493.1304347826087,740.3913043478261,806.0869565217391,1141.6521739130435,1.4771425923225592,0.5654803726086957,0.4099427104347826,0.5390929195652173,0.8085328739346922,0.6530894957927261,0.056103371289682846,vegetative,1
3228.8260869565215,2349.0434782608695,1564.7826086956522,602.5652173913044,807.9130434782609,838.7391304347826,1177.2173913043478,1.5291264949155865,0.6026857989130435,0.45136190530434783,0.5771934608695652,0.8656798167480027,0.6802129882924409,0.1279814048048333,vegetative,1
3074.521739130435,2315.8260869565215,1523.8260869565217,395.5217391304348,610.6521739130435,663.0869565217391,993.1739130434783,1.5519073306012625,0.6210625104347826,0.45903401021739126,0.5879123543478261,0.881755189036269,0.697055672166095,0.10620378629263907,vegetative,1
3103.8260869565215,2816.5652173913045,1993.3478260869565,533.5217391304348,780.3913043478261,893.0869565217391,1297.9565217391305,1.4042360148687785,0.5770816878260869,0.3968999784347826,0.5388180473913043,0.8081269862890863,0.6604497236470628,0.0518393482563192,vegetative,1
3199.777777777778,2744.0222222222224,2015.3777777777777,538.4,755.6,810.0222222222222,1126.2888888888888,1.5792234447978861,0.5701651631111111,0.43127199222222223,0.5470353545555555,0.8204498437096611,0.6500989954912206,0.061497527031038786,vegetative,1
3029.2,2254.4444444444443,1471.5555555555557,419.4222222222222,632.6,679.8,1033.7555555555555,1.5936525806280815,0.6067683317777778,0.4436808811111111,0.5766986195555556,0.8649350454871935,0.6863487383837007,0.10274073861298778,vegetative,1
3186.1739130434785,2358.0,1501.7391304347825,466.69565217391306,707.4347826086956,792.3478260869565,1114.5652173913043,1.5181241955343723,0.5938670643478261,0.4447280404347826,0.5626185408695652,0.8438217092611316,0.6707434190716264,0.12495439232012819,vegetative,1
2793.304347826087,2882.8260869565215,2084.5652173913045,739.7826086956521,1098.3478260869565,1261.0434782608695,1489.0,0.8286946449651592,0.4335235856521739,0.3044802082608696,0.3765042813043479,0.5646864577085217,0.5418204380450986,-0.01333774636558916,uncertain_vegetative,0
3423.688888888889,2748.822222222222,1808.1555555555556,590.0,843.4444444444445,1014.7777777777778,1380.5333333333333,1.487573869015073,0.5836054464444445,0.4175072503333333,0.5361718615555555,0.8041666005302424,0.6444547311217825,0.11074111418550776,vegetative,1
3270.1739130434785,2295.3478260869565,1459.9565217391305,442.8695652173913,669.1304347826087,744.6521739130435,1073.0434782608695,1.567709296408424,0.6181762469565217,0.46385387799999994,0.5856348456521739,0.8783449197911508,0.689163849829099,0.1461132691868929,vegetative,1
3320.4347826086955,2471.3478260869565,1618.0,492.7826086956522,755.2173913043479,812.1304347826087,1185.6521739130435,1.52957222248795,0.5908280239130435,0.43574687895652175,0.5668608786956522,0.8501913086384291,0.6734856158691499,0.1253361993637389,vegetative,1
2720.177777777778,2649.0444444444443,1770.4,472.6666666666667,685.5555555555555,774.7333333333333,1156.7555555555555,1.5744975036247704,0.5757111291111111,0.3860017043555556,0.5369766826666666,0.8053476772924607,0.6668437165842381,0.006427397648228291,vegetative,0
3617.8888888888887,2785.222222222222,1768.0222222222221,595.1333333333333,861.6444444444444,1005.8,1407.4666666666667,1.7671713484105926,0.5891408495555556,0.42278262446666665,0.5469079651111112,0.8202748069895928,0.6568375728115522,0.12474356700897601,vegetative,1
3564.1739130434785,2340.6521739130435,1420.391304347826,447.9130434782609,706.3913043478261,679.304347826087,1082.304347826087,1.7290712158820032,0.6253509352173914,0.48124235956521744,0.6230012291304348,0.9343953122602351,0.7251872578298607,0.16751324430859188,vegetative,1
3424.3478260869565,2367.7391304347825,1488.5217391304348,438.1304347826087,681.1739130434783,751.5217391304348,1120.4347826086957,1.582743484599367,0.6267339039130435,0.46510716634782606,0.5950966591304347,0.8925410074615475,0.6966023640643965,0.1563472520676922,vegetative,1
2424.4444444444443,2452.0222222222224,1660.7111111111112,705.4444444444445,959.8888888888889,1015.0666666666667,1239.111111111111,1.1544148171706174,0.42997385422222223,0.3219627482222222,0.40715870644444446,0.6106489579696576,0.5711901239192735,-0.004768243469650387,uncertain_vegetative,0
3231.3777777777777,2419.777777777778,1550.0444444444445,446.97777777777776,669.6,706.0,1099.0666666666666,1.6382572719903348,0.6212885082222221,0.4558139928444444,0.5986511146666667,0.8978658341738286,0.7079202002146758,0.11670512887557825,vegetative,1
2553.3478260869565,2043.8260869565217,1194.5217391304348,329.60869565217394,539.9565217391304,506.4347826086956,915.8695652173913,1.6761304802463406,0.6257361913043479,0.43599090347826086,0.6378009356521739,0.9565423860689116,0.7573686062890365,0.08457074969064904,vegetative,1
3038.1739130434785,2701.4347826086955,1836.9130434782608,532.8260869565217,779.5652173913044,925.7391304347826,1280.7826086956522,1.3259026454179301,0.5646346482608695,0.38775419217391305,0.5163407743478261,0.7744118221205555,0.6350528755676114,0.054240180974682695,vegetative,1
2870.0,2526.3478260869565,1530.2608695652175,494.82608695652175,766.7391304347826,752.695652173913,1229.1739130434783,1.4693600918592682,0.5775540252173913,0.39825079391304347,0.5834349582608696,0.8750304118724617,0.7326887647738718,0.06344874537392112,vegetative,1
3441.304347826087,2537.6521739130435,1600.5217391304348,471.60869565217394,770.4347826086956,787.7826086956521,1219.608695652174,1.6107943464199366,0.6042817547826087,0.44779228460869563,0.5981983073913044,0.8971931540372987,0.7015562248297023,0.1355892611278913,vegetative,1
3601.6521739130435,2594.1304347826085,1643.391304347826,543.9565217391304,837.5652173913044,918.0,1317.304347826087,1.5764005431805999,0.6034067843478261,0.455417798,0.5869831817391304,0.8803765795267352,0.6869289126702726,0.16265960837236368,vegetative,1
3154.088888888889,2436.266666666667,1563.0,470.6666666666667,704.3555555555556,817.5777777777778,1196.7555555555555,1.495681179433978,0.5983431066666667,0.41805570071111114,0.5528293411111111,0.8291406329200011,0.6644589893704759,0.10206207990296517,vegetative,1
3374.086956521739,2435.086956521739,1516.0869565217392,456.7826086956522,743.3913043478261,745.3913043478261,1139.0434782608695,1.6570189104590702,0.6048774695652174,0.4629750230434783,0.6023086265217391,0.9033556021595667,0.7052795121708088,0.1398079471275962,vegetative,1
3309.304347826087,2296.3478260869565,1441.7391304347825,459.60869565217394,690.0434782608696,754.8260869565217,1095.695652173913,1.6016457411692115,0.6205549247826088,0.46923817739130436,0.5932033052173913,0.8896967174362836,0.6963291955379368,0.15959750859968388,vegetative,1
3458.2608695652175,2668.3478260869565,1764.6521739130435,550.6086956521739,812.1739130434783,917.3913043478261,1290.391304347826,1.5450156700142998,0.5952341186956521,0.44567762304347824,0.5710687773913043,0.8565028292696305,0.6764412872707019,0.12717147953969601,vegetative,1
3551.391304347826,2363.7391304347825,1472.1739130434783,470.9130434782609,708.3478260869565,784.2173913043479,1129.391304347826,1.616401489732603,0.629878997826087,0.4821243656521739,0.6008592895652174,0.9011864954565524,0.7025037247107143,0.17840637542430643,vegetative,1
3290.782608695652,2542.3478260869565,1678.1304347826087,591.5652173913044,816.9130434782609,935.7391304347826,1258.5217391304348,1.5404747390833238,0.5893797143478261,0.4407726750434783,0.5544812156521739,0.8316205047560913,0.659462586155057,0.12974131464333488,vegetative,1
3431.8260869565215,2453.3478260869565,1554.0,487.7826086956522,734.9565217391304,832.9130434782609,1210.304347826087,1.5331774796812483,0.6127177643478261,0.44635039065217397,0.5771918295652174,0.8656869896481697,0.6824918963327145,0.14564077679138068,vegetative,1
3144.177777777778,2853.0444444444443,1958.4,512.3111111111111,759.3111111111111,769.0,1293.5111111111112,1.611728354480626,0.6012489615555556,0.4101723684444445,0.5985848008888889,0.8977613450030681,0.729761323140196,0.04767208946424255,vegetative,0
3495.217391304348,2409.304347826087,1482.0869565217392,474.39130434782606,717.2173913043479,803.6086956521739,1170.2608695652175,1.5554918968760465,0.6209296395652174,0.4589435652173913,0.5852270604347826,0.8777409353253836,0.6899838594123515,0.1610968682924364,vegetative,1
3180.086956521739,2652.478260869565,1738.8695652173913,516.3913043478261,749.9565217391304,776.7826086956521,1228.9130434782608,1.631924535375327,0.6025209956521739,0.4339841673478261,0.593727022173913,0.8904789958624101,0.7154112210480928,0.08742264731598094,vegetative,1
3449.8260869565215,2569.695652173913,1682.0869565217392,562.8695652173913,814.8260869565217,902.0,1230.0869565217392,1.5865734378225356,0.5931062417391305,0.4624765652173913,0.5727215117391304,0.8589816555742911,0.6751666118807209,0.14584598973447277,vegetative,1
3419.7391304347825,2338.521739130435,1461.8695652173913,443.2173913043478,667.9565217391304,743.1304347826087,1098.2173913043478,1.6530987800905907,0.6427292739130435,0.488583878,0.6182971817391304,0.9273336401373153,0.7200142579271533,0.17378117336476526,vegetative,1
3514.695652173913,2614.695652173913,1715.9565217391305,566.5652173913044,806.8260869565217,890.0869565217391,1253.1304347826087,1.837362028656901,0.5982410326086957,0.4542689091304348,0.5755007752173913,0.863152331218705,0.6810050469318966,0.13992737344577796,vegetative,1
3788.9565217391305,2694.3478260869565,1781.7391304347825,698.0434782608696,943.6086956521739,1023.7826086956521,1396.5217391304348,1.6264417791000885,0.5985245552173913,0.4652142272173913,0.5825066078260869,0.873663243795388,0.6754750638539977,0.1671052873151273,vegetative,1
2997.4666666666667,2534.311111111111,1637.1777777777777,504.26666666666665,750.3333333333334,892.3555555555556,1233.9555555555555,1.37269515920737,0.5648237373333334,0.3905914005777778,0.514643676,0.7718656252811322,0.6286557309408889,0.06110946423887659,vegetative,1
2981.6521739130435,2635.1739130434785,1780.1739130434783,475.7391304347826,737.4347826086956,798.8695652173913,1153.3478260869565,1.415600983717343,0.5701972565217391,0.40848690173913044,0.5417919686956522,0.8125827695390062,0.6601492157177468,0.043807942024842624,vegetative,0
3453.6190476190477,2346.1428571428573,1420.5714285714287,474.4761904761905,741.2380952380952,718.3809523809524,1104.095238095238,1.7344013200019315,0.6193872052380952,0.4880501661904762,0.6254542138095238,0.9380713306895849,0.7338356778304626,0.17631633522863832,vegetative,1
3236.2727272727275,2504.7272727272725,1585.2727272727273,488.40909090909093,729.5909090909091,744.9545454545455,1087.0454545454545,1.9789044240263272,0.6037005181818181,0.4602676540909091,0.5888512709090908,0.8831682449107808,0.7018948041172011,0.10890418493095631,vegetative,1
3014.7555555555555,2865.088888888889,1879.6222222222223,534.0888888888888,775.0222222222222,875.5111111111111,1285.3333333333333,1.414257708023335,0.5823404842222222,0.40047042422222223,0.5482575506666667,0.8222800468469722,0.6775265687896131,0.02955290424822648,vegetative,0
3027.6190476190477,2246.0476190476193,1421.3333333333333,399.6190476190476,608.4761904761905,584.6190476190476,938.8571428571429,1.8130212071339886,0.6420918423809523,0.5033371852380952,0.6503512052380952,0.9753926539950047,0.7604754133154811,0.14601815973623652,vegetative,1
2830.711111111111,2545.511111111111,1714.2,582.9555555555555,791.1777777777778,925.3333333333334,1232.1555555555556,1.8956764737456948,0.5489107202222223,0.38158911444444443,0.5029690297777778,0.7543503032892092,0.6324415909022617,0.046845358941847624,vegetative,0
3216.181818181818,2623.3636363636365,1780.8636363636363,667.8636363636364,884.1818181818181,935.0454545454545,1288.8636363636363,1.4267344433964284,0.5874656856818181,0.4339045396818182,0.5626018845454546,0.8437938833292233,0.6728101490761301,0.09168994423497989,vegetative,1
3146.3478260869565,2442.2608695652175,1591.0,516.3913043478261,731.304347826087,845.0434782608696,1117.8695652173913,1.6132442989010856,0.5860595665217392,0.44038666021739126,0.5429694508695652,0.8143515317476329,0.6543911396884438,0.10712781486627435,vegetative,1
3074.5333333333333,2543.822222222222,1668.2444444444445,473.68888888888887,702.4888888888889,800.0444444444445,1159.6222222222223,1.495522292723825,0.5957688804444444,0.4207950030222222,0.5521691448888889,0.8281485804495567,0.6717471104889885,0.07666869415021295,vegetative,1
2772.4444444444443,2640.177777777778,1800.4222222222222,482.0888888888889,710.1111111111111,839.2222222222222,1177.7777777777778,1.3711777146811648,0.5626061904444444,0.37516341322222224,0.5053996246666667,0.7579952780040476,0.6314852217723961,0.012260748476773357,vegetative,0
