system:index,B11,B12,B2,B3,B4,B5,B8,EVI,GNDVI,NDRE,NDVI,SAVI,date,.geo
20230114T140709_20230114T142129_T20HMJ_700_0,3307,2291,673,1006,1060,1535,2590,0.9798898424490842,0.44048944,0.25575757,0.41917807,0.6286810026023832,1.673706109889E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.193341314923515,-33.46896387170077]}"
20230114T140709_20230114T142129_T20HMJ_701_0,3267,3057,782,1056,1520,1751,2220,0.3195763330898466,0.35531136,0.11810627,0.18716578,0.2807111348750167,1.673706109889E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.874321190630916,-33.51915465197598]}"
20230114T140709_20230114T142129_T20HMJ_842_0,2989,2155,540,820,1002,1416,3196,1.063190540802481,0.59163344,0.3859497,0.5226298,0.7838513754912468,1.673706109889E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40749670477207,-33.489911504619926]}"
20230114T140709_20230114T142129_T20HMJ_872_0,2322,1298,354,564,461,883,3804,2.1341930541368743,0.7417582,0.6232132,0.7838218,1.1755948892275232,1.673706109889E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.174417066436256,-33.477470436779896]}"
20230114T140709_20230114T142129_T20HMJ_900_0,3090,2186,657,916,1016,1444,2750,1.1060084194412554,0.50027275,0.31139722,0.46043548,0.6905615292712067,1.673706109889E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98221634379802,-33.49074752653216]}"
20230114T140709_20230114T142129_T20HNH_27_0,3322,2474,692,992,1164,1479,2336,0.7092713628661341,0.40384614,0.22463958,0.33485714,0.5022139694329382,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89708906100724,-33.807391291030314]}"
20230114T140709_20230114T142129_T20HNH_142_0,3594,3050,952,1230,1548,1871,2596,0.5521601685985247,0.35703084,0.16230132,0.25289574,0.3792978646398842,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20230114T140709_20230114T142129_T20HNH_241_0,3515,3066,789,965,1260,1537,2130,0.5763879687292964,0.37641358,0.16171257,0.25663716,0.38489898245096593,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20230114T140709_20230114T142129_T20HNH_257_0,4121,3015,1132,1450,1842,2165,3076,0.5470828161021458,0.3592576,0.17382179,0.25091502,0.3763342482464166,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89475913424083,-33.768967426435154]}"
20230114T140709_20230114T142129_T20HNH_263_0,1853,926,243,468,267,629,3892,2.467665078284547,0.7853211,0.721743,0.8716037,1.3072484673638658,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20230114T140709_20230114T142129_T20HNH_275_0,2150,1816,638,912,974,1436,2420,1.0387931034482758,0.45258102,0.25518674,0.42604595,0.6389748121961998,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90838799368446,-33.54511633464356]}"
20230114T140709_20230114T142129_T20HNH_473_0,3440,2399,730,1036,1150,1536,2930,1.0215794306703398,0.47755927,0.31213614,0.4362745,0.654331577012621,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.95578096201863,-33.9693188338056]}"
20230114T140709_20230114T142129_T20HNH_506_0,2827,2236,667,860,1080,1152,2518,0.8995370949580883,0.49082297,0.37220708,0.3996665,0.5994164235097957,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20230114T140709_20230114T142129_T20HNH_636_0,2499,1766,546,852,739,1265,3652,1.8242735470941884,0.62166965,0.4854586,0.66340244,0.9949903222133667,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20230114T140709_20230114T142129_T20HNH_673_0,2522,1634,422,626,578,858,3030,1.838632273545291,0.65754926,0.55864197,0.6796009,1.019260080365803,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20230114T140709_20230114T142129_T20HNH_761_0,3468,2718,844,1072,1272,1585,2418,0.7699543133566246,0.38567334,0.20809393,0.3105691,0.4657905432868175,1.67370612054E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20230119T140701_20230119T141538_T20HMH_2_0,2036,1237,301,511,457,782,2836,1.7906066536203522,0.6946519,0.56771696,0.72244155,1.083497798694398,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.13506526946567,-33.71148550584565]}"
20230119T140701_20230119T141538_T20HMH_7_0,2131,1369,1768,1592,1240,1510,3708,-2.9227854097584083,0.3992453,0.4212342,0.4987874,0.748105486511064,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.94424346217112,-33.93666485326636]}"
20230119T140701_20230119T141538_T20HMH_13_0,2310,1180,306,652,463,982,3804,1.9478777985074627,0.70736086,0.58963645,0.7829857,1.1743409490333918,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98668197547547,-33.86364248915249]}"
20230119T140701_20230119T141538_T20HMH_24_0,2959,2383,1848,1740,1522,1965,4416,-23.263665594855304,0.43469787,0.38410908,0.48736948,0.7309926749179085,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.03613292113724,-33.885332098731126]}"
20230119T140701_20230119T141538_T20HMH_27_0,2931,1900,473,719,745,1131,2514,1.2865454545454547,0.5552119,0.37942386,0.54280454,0.8140819144040498,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89708906100724,-33.807391291030314]}"
20230119T140701_20230119T141538_T20HMH_45_0,1986,942,248,464,305,748,4060,2.328826593897296,0.7948718,0.6888519,0.860252,1.290230214179361,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.091983854632026,-33.99508657806096]}"
20230119T140701_20230119T141538_T20HMH_61_0,181,133,740,1028,1954,2205,728,-0.44400985078951183,-0.17084283,-0.50358,-0.45712155,-0.6855545200372787,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.72687195515791,-33.796995243822046]}"
20230119T140701_20230119T141538_T20HMH_66_0,2540,1519,398,637,490,1134,3688,2.194017563117453,0.70543355,0.52965575,0.765438,1.1480196242670815,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97554317408662,-33.85381067062613]}"
20230119T140701_20230119T141538_T20HMH_93_0,2502,1302,354,600,378,867,3960,2.505595970900951,0.7368421,0.6407707,0.82572615,1.238446467673159,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40169223550916,-33.49173437109175]}"
20230119T140701_20230119T141538_T20HMH_113_0,2521,1874,670,932,985,1453,2216,0.9921018697614442,0.407878,0.20795858,0.38456732,0.576760893331251,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.26184247777136,-33.94920656134496]}"
20230119T140701_20230119T141538_T20HMH_120_0,2045,1078,422,774,534,1138,3480,2.0923295454545454,0.6361072,0.50714594,0.73393124,1.1007597459210363,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.77653854625029,-33.794167322727304]}"
20230119T140701_20230119T141538_T20HMH_142_0,3455,2668,880,1118,1384,1755,2512,0.6687218401707374,0.38402203,0.17740801,0.2895277,0.43423585268831,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20230119T140701_20230119T141538_T20HMH_193_0,1926,993,287,434,325,624,3100,2.393479385889253,0.75438595,0.66487646,0.810219,1.2151510728360824,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.01968185932259,-33.68363114110453]}"
20230119T140701_20230119T141538_T20HMH_211_0,1439,913,566,586,641,764,921,1.338432122370937,0.22229595,0.093175076,0.17925736,0.2688,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.22337622531756,-33.84799851474095]}"
20230119T140701_20230119T141538_T20HMH_228_0,1676,1019,690,914,982,1236,2054,0.9668109668109669,0.38409704,0.24863222,0.3530962,0.5295570558208463,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.57593982037093,-33.95526266375664]}"
20230119T140701_20230119T141538_T20HMH_241_0,3537,2770,684,946,1132,1490,2322,0.7465495608531996,0.42105263,0.21825813,0.34452808,0.5167173252279635,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20230119T140701_20230119T141538_T20HMH_252_0,2245,1139,320,552,380,893,3932,2.328874901652242,0.7537913,0.62984455,0.8237477,1.2354782608695651,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.391149878495085,-33.96915614976554]}"
20230119T140701_20230119T141538_T20HMH_257_0,3882,2668,974,1278,1588,1968,2830,0.6143648595172141,0.37779942,0.17965819,0.28112268,0.4216363019124137,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89475913424083,-33.768967426435154]}"
20230119T140701_20230119T141538_T20HMH_263_0,1716,760,194,396,216,568,3880,2.46104245029554,0.8147802,0.7446043,0.89453125,1.3416331014280483,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20230119T140701_20230119T141538_T20HMH_275_0,2249,1912,715,969,1066,1590,2340,0.9438435323751666,0.41432458,0.1908397,0.3740458,0.5609863496257156,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90838799368446,-33.54511633464356]}"
20230119T140701_20230119T141538_T20HMH_330_0,3290,2378,638,958,1082,1611,2928,0.9954702329594478,0.506948,0.290152,0.4603491,0.6904376012965965,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.346308263501015,-33.69429802047301]}"
20230119T140701_20230119T141538_T20HMH_388_0,2721,1724,586,818,876,1127,2840,1.3263101026472177,0.5527611,0.43181247,0.5285253,0.7926812861563299,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.32326701480854,-33.47635983313332]}"
20230119T140701_20230119T141538_T20HMH_393_0,2457,1344,456,778,556,1142,4236,2.2152660727185167,0.68966895,0.57530683,0.7679466,1.1517996870109546,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.74686502233544,-33.84765216111969]}"
20230119T140701_20230119T141538_T20HMH_469_0,3168,2031,1302,1488,1310,1917,4772,3.0177824267782425,0.5246006,0.42682016,0.56922066,0.8537607891491985,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.94109082259178,-33.8762644096535]}"
20230119T140701_20230119T141538_T20HMH_473_0,3432,2225,666,992,1026,1504,2986,1.1812921890067503,0.50125694,0.33006683,0.4885344,0.7327102803738318,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.95578096201863,-33.9693188338056]}"
20230119T140701_20230119T141538_T20HMH_497_0,2417,1128,280,593,289,984,4684,2.543991664737208,0.7752511,0.65278757,0.8837724,1.3255252840052276,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97912410091506,-33.435935354304114]}"
20230119T140701_20230119T141538_T20HMH_506_0,2555,1826,557,747,833,1075,2450,1.2356717102246675,0.5326869,0.39007092,0.49253732,0.7386934673366834,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20230119T140701_20230119T141538_T20HMH_524_0,2083,1169,325,544,411,731,2858,2.118614718614719,0.6801881,0.5926442,0.74854696,1.1226487230463373,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.00197764372807,-33.47751156754122]}"
20230119T140701_20230119T141538_T20HMH_619_0,2847,1796,573,830,865,1337,2178,1.0686960768354223,0.4481383,0.23926032,0.43148208,0.6471168063085264,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.41938156042083,-33.94290839486195]}"
20230119T140701_20230119T141538_T20HMH_636_0,2273,1334,422,710,529,1131,3852,2.1510875194199897,0.68873304,0.54605657,0.7585026,1.1376241013351591,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20230119T140701_20230119T141538_T20HMH_673_0,1985,1049,237,444,321,605,3240,2.152972414810444,0.7589577,0.6853056,0.8197136,1.2293977256773831,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20230119T140701_20230119T141538_T20HMH_676_0,2035,962,239,447,288,677,3716,2.346338124572211,0.785251,0.69178236,0.85614383,1.2840554376326632,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.28331308024384,-34.02735284957812]}"
20230119T140701_20230119T141538_T20HMH_700_0,3218,2097,636,916,942,1451,2524,1.16084531846199,0.46744186,0.2699371,0.45643392,0.6845521419299004,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.193341314923515,-33.46896387170077]}"
20230119T140701_20230119T141538_T20HMH_701_0,3248,2911,775,1026,1462,1801,2130,0.3280620764168549,0.34980989,0.08369371,0.18596882,0.2789144050104384,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.874321190630916,-33.51915465197598]}"
20230119T140701_20230119T141538_T20HMH_717_0,3869,3007,2144,2276,2166,2634,4568,4.043771043771044,0.3348919,0.2685365,0.35669735,0.5350063107877348,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.01719412813472,-33.90226438706018]}"
20230119T140701_20230119T141538_T20HMH_731_0,2570,1600,1410,1406,1122,1462,4100,28.85658914728682,0.48928443,0.47428983,0.5702796,0.8553374820488272,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98858200333099,-33.869038425304616]}"
20230119T140701_20230119T141538_T20HMH_735_0,1850,1287,544,761,769,1226,1920,1.1720977596741344,0.43230137,0.22059758,0.42804018,0.6419408812046848,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.407258099699625,-33.9648650255308]}"
20230119T140701_20230119T141538_T20HMH_739_0,2145,985,214,488,209,794,4660,2.581786542923434,0.8104118,0.70883757,0.9141508,1.37108532703563,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.56408924389162,-33.700260070859905]}"
20230119T140701_20230119T141538_T20HMH_761_0,3198,2263,650,896,986,1396,2500,1.0686053077357425,0.47232038,0.28336754,0.43430868,0.6513695683350065,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20230119T140701_20230119T141538_T20HMH_806_0,2406,1201,314,547,341,901,3720,2.475820633059789,0.7436138,0.61004114,0.83206105,1.2479379539578974,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.04378733314982,-33.62507793750517]}"
20230119T140701_20230119T141538_T20HMH_817_0,2667,1553,447,704,584,1131,3360,1.9758007117437724,0.6535433,0.496326,0.70385396,1.0556471035619217,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.07408514005714,-33.573230461750825]}"
20230119T140701_20230119T141538_T20HMH_820_0,2321,1478,540,836,784,1289,2382,1.3154428712545274,0.48042262,0.29773903,0.50473785,0.7569872098531502,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.36099278916493,-34.030666687679606]}"
20230119T140701_20230119T141538_T20HMH_842_0,2714,1775,540,766,702,1198,3144,1.8460840641064409,0.60818416,0.44818056,0.6349454,0.9522942935135837,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40749670477207,-33.489911504619926]}"
20230119T140701_20230119T141538_T20HMH_872_0,2142,1026,263,457,334,746,3920,2.2681846932321315,0.79118115,0.68024004,0.8429713,1.2643083793630274,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.174417066436256,-33.477470436779896]}"
20230119T140701_20230119T141538_T20HMH_900_0,2710,1631,481,724,662,1172,2902,1.713848508033665,0.6006619,0.42464408,0.6285073,0.9426286996773741,1.674138122841E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98221634379802,-33.49074752653216]}"
20230119T140701_20230119T141538_T20HMJ_93_0,2492,1299,360,604,386,870,3928,2.4978843441466854,0.733451,0.6373489,0.8210477,1.2314289025379535,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40169223550916,-33.49173437109175]}"
20230119T140701_20230119T141538_T20HMJ_388_0,2711,1720,585,816,874,1123,2828,1.3254646587979921,0.55214053,0.43153632,0.5278228,0.7916272788656313,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.32326701480854,-33.47635983313332]}"
20230119T140701_20230119T141538_T20HMJ_497_0,2418,1130,286,599,294,989,4684,2.5499535315985127,0.7732349,0.6513309,0.8818803,1.3226875564929195,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.97912410091506,-33.435935354304114]}"
20230119T140701_20230119T141538_T20HMJ_524_0,2087,1172,337,554,422,742,2852,2.125984251968504,0.67469174,0.5870896,0.74221134,1.113147045350435,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-64.00197764372807,-33.47751156754122]}"
20230119T140701_20230119T141538_T20HMJ_700_0,3207,2092,638,916,940,1447,2512,1.1668646080760094,0.4655776,0.26900733,0.4553882,0.6829833454018827,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.193341314923515,-33.46896387170077]}"
20230119T140701_20230119T141538_T20HMJ_701_0,3233,2902,772,1018,1452,1788,2120,0.331152092008725,0.3511791,0.08495394,0.18701008,0.28047585724282714,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.874321190630916,-33.51915465197598]}"
20230119T140701_20230119T141538_T20HMJ_842_0,2716,1778,544,768,706,1198,3140,1.8456172277828329,0.60696006,0.44767174,0.6328653,0.9491745742883141,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.40749670477207,-33.489911504619926]}"
20230119T140701_20230119T141538_T20HMJ_872_0,2145,1028,272,464,340,754,3892,2.281017210377601,0.78696054,0.6754197,0.83931947,1.258830478440638,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.174417066436256,-33.477470436779896]}"
20230119T140701_20230119T141538_T20HMJ_900_0,2701,1628,486,727,666,1170,2880,1.712561881188119,0.5968949,0.42222223,0.6243655,0.9364161849710982,1.674138108368E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-63.98221634379802,-33.49074752653216]}"
20230119T140701_20230119T141538_T20HNH_27_0,2921,1895,506,740,758,1141,2498,1.3376383763837638,0.54292774,0.37290466,0.534398,0.8014739751266697,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89708906100724,-33.807391291030314]}"
20230119T140701_20230119T141538_T20HNH_142_0,3441,2659,896,1124,1380,1747,2502,0.6903765690376569,0.3800331,0.17768887,0.28902626,0.4334835801674179,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20230119T140701_20230119T141538_T20HNH_241_0,3526,2763,706,956,1136,1488,2314,0.7677267987486966,0.41529053,0.21725407,0.34144926,0.5120996956962759,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20230119T140701_20230119T141538_T20HNH_257_0,3873,2667,1004,1294,1600,1979,2812,0.6205201720253942,0.36970288,0.17386767,0.27470535,0.4120113314447592,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89475913424083,-33.768967426435154]}"
20230119T140701_20230119T141538_T20HNH_263_0,1714,760,228,417,231,580,3848,2.5652482269503545,0.80445486,0.73803073,0.8867369,1.329942394901336,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20230119T140701_20230119T141538_T20HNH_275_0,2243,1906,734,976,1066,1583,2336,0.9835811648079307,0.41062802,0.19214085,0.37330982,0.5598824393828068,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90838799368446,-33.54511633464356]}"
20230119T140701_20230119T141538_T20HNH_473_0,3422,2219,691,1004,1032,1505,2966,1.2158933735697222,0.49420655,0.32677254,0.48374188,0.7255220707765412,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.95578096201863,-33.9693188338056]}"
20230119T140701_20230119T141538_T20HNH_506_0,2547,1821,580,759,839,1079,2442,1.2815797889350815,0.52577317,0.38710594,0.48857057,0.7327441718726192,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20230119T140701_20230119T141538_T20HNH_636_0,2266,1332,451,726,540,1135,3828,2.229757222297572,0.68115944,0.54261535,0.75274724,1.128991644729312,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20230119T140701_20230119T141538_T20HNH_673_0,1981,1047,269,464,336,615,3220,2.23947817984159,0.74809986,0.6792699,0.8110236,1.2163644032053986,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20230119T140701_20230119T141538_T20HNH_761_0,3187,2255,668,905,985,1392,2502,1.1144578313253013,0.46874082,0.28505394,0.43504444,0.6524731182795699,1.674138119012E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20230121T135659_20230121T140638_T20HMH_142_0,3620,2847,894,1148,1346,1822,2880,0.901928504233302,0.42999008,0.22501063,0.362991,0.5444220986631965,1.674310333763E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20230121T135659_20230121T140638_T20HMH_241_0,3747,3003,724,1009,1148,1560,2642,0.9107534747622531,0.4472747,0.25749642,0.39419526,0.591214879303522,1.674310333763E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20230121T135659_20230121T140638_T20HMH_263_0,1721,752,202,379,186,507,4320,2.635135135135135,0.8386891,0.78993165,0.9174434,1.3760124264950626,1.674310333763E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20230121T135659_20230121T140638_T20HMH_506_0,2598,1942,566,742,878,949,2866,1.2776349614395888,0.5886918,0.50249016,0.5309829,0.7963680064094004,1.674310333763E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20230121T135659_20230121T140638_T20HMH_636_0,2458,1357,437,781,458,1176,4848,2.5408033337191807,0.72250843,0.60956174,0.8273652,1.2409309337604824,1.674310333763E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20230121T135659_20230121T140638_T20HMH_673_0,1887,916,223,420,255,545,3756,2.421496749204593,0.7988506,0.7465706,0.87284964,1.3091113049981304,1.674310333763E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20230121T135659_20230121T140638_T20HMH_761_0,3249,2169,634,916,866,1359,3136,1.5860816098378983,0.5478776,0.39532813,0.5672164,0.8507183010618363,1.674310333763E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20230121T135659_20230121T140638_T20HNH_142_0,3584,2823,910,1148,1334,1802,2858,0.9435364041604755,0.4268597,0.22660944,0.36354962,0.5452593917710197,1.674310326713E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20230121T135659_20230121T140638_T20HNH_241_0,3710,2978,744,1016,1142,1548,2626,0.9515260323159784,0.4420648,0.25826547,0.39384288,0.5906859493167043,1.674310326713E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20230121T135659_20230121T140638_T20HNH_263_0,1711,749,247,409,212,526,4260,2.749626409455237,0.82480186,0.78019226,0.90518785,1.3576299608719955,1.674310326713E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20230121T135659_20230121T140638_T20HNH_506_0,2563,1918,590,754,872,950,2842,1.3493150684931507,0.58064514,0.49894515,0.5304254,0.7955310270561313,1.674310326713E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20230121T135659_20230121T140638_T20HNH_636_0,2438,1349,476,799,478,1177,4784,2.6365417585108992,0.71377397,0.6050998,0.81832004,1.2273634204275534,1.674310326713E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20230121T135659_20230121T140638_T20HNH_673_0,1874,912,266,448,278,561,3712,2.5354400472533962,0.7846154,0.73742104,0.8606516,1.2908156872572358,1.674310326713E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
20230121T135659_20230121T140638_T20HNH_761_0,3215,2148,655,918,861,1344,3120,1.6735812712994518,0.54531944,0.39784947,0.56744534,0.8510611578550797,1.674310326713E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90096037332518,-34.103397403600304]}"
20230126T135701_20230126T140645_T20HMH_27_0,2954,1910,512,772,832,1179,2600,1.1777244870770052,0.5421115,0.3760254,0.5151515,0.7726147123088128,1.674742333006E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.89708906100724,-33.807391291030314]}"
20230126T135701_20230126T140645_T20HMH_142_0,3433,2599,789,1026,1182,1617,2840,1.0322500311293736,0.46921882,0.27439982,0.41223273,0.618272218769422,1.674742333006E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.94529607374055,-34.114518220515684]}"
20230126T135701_20230126T140645_T20HMH_241_0,3657,2827,686,965,1070,1501,2576,0.9774143302180685,0.45495623,0.26367426,0.4130554,0.6194981489099136,1.674742333006E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.91100722490863,-34.137766488342365]}"
20230126T135701_20230126T140645_T20HMH_263_0,1788,742,186,403,204,566,4540,2.480549199084668,0.8369411,0.77830005,0.91399664,1.3708504584255454,1.674742333006E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90551070571012,-34.10628699162645]}"
20230126T135701_20230126T140645_T20HMH_506_0,2502,1699,567,732,818,997,2828,1.4421007318123116,0.5887641,0.4786928,0.5512891,0.8268202385849445,1.674742333006E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93919183156388,-34.00764223057835]}"
20230126T135701_20230126T140645_T20HMH_636_0,2264,1129,369,647,404,1076,4736,2.4650051212017754,0.7596136,0.6297316,0.8428016,1.2640793697111177,1.674742333006E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.90667920074998,-34.029447571762354]}"
20230126T135701_20230126T140645_T20HMH_673_0,1803,775,192,408,205,540,4128,2.502551671344731,0.8201058,0.76863754,0.9053773,1.3579093111803393,1.674742333006E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-62.93124098775755,-34.06373538620912]}"
