system:index,B11,B12,B2,B3,B4,B5,B8,EVI,GNDVI,NDRE,NDVI,SAVI,date,.geo
20230610T135709_20230610T135715_T21LWK_710_0,3078,1807,482,710,760,1271,2546,1.2786368843069873,0.56388205,0.33403197,0.54022986,0.8102222894299108,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.08078325889843,-10.036012568500546]}"
20230610T135709_20230610T135715_T21LWK_711_0,1886,802,222,420,192,756,3532,2.764900662251656,0.7874494,0.64738804,0.8968851,1.3451469995972614,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.41866947615865,-10.037138621847411]}"
20230610T135709_20230610T135715_T21LWK_712_0,2799,1598,441,717,716,1288,2940,1.4149382873139076,0.6078753,0.39072847,0.6083151,0.912347873649665,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.56074809201878,-10.037176328092823]}"
20230610T135709_20230610T135715_T21LWK_715_0,3062,1820,465,768,798,1340,2802,1.220908980138906,0.5697479,0.3529696,0.5566667,0.834884043882794,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.51539772542381,-10.035846974212959]}"
20230610T135709_20230610T135715_T21LWK_720_0,1629,679,209,403,183,685,3260,2.755686906680996,0.77996176,0.652725,0.8936974,1.3403513866705388,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.31437109551365,-10.037120297676323]}"
20230610T135709_20230610T135715_T21LWK_722_0,1654,687,228,447,194,851,4020,2.7525179856115107,0.79986566,0.6505851,0.90792596,1.3617273697947563,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.52580078239318,-10.035590680828651]}"
20230610T135709_20230610T135715_T21LWK_723_0,1524,612,239,408,182,646,3488,2.9639591178052713,0.7905544,0.6874698,0.90081745,1.3510420923579893,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.26564694642552,-10.036021172951614]}"
20230610T135709_20230610T135715_T21LWK_726_0,1518,635,224,327,157,581,3072,3.1209850107066384,0.8075905,0.68190527,0.9027563,1.3539247561542034,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.43391174899058,-10.035175276688571]}"
20230610T135709_20230610T135715_T21LWK_727_0,2510,1714,366,504,711,997,1376,0.5736714975845411,0.4638298,0.15971345,0.3186392,0.47784431137724553,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.50015918408742,-10.035553035665009]}"
20230610T135709_20230610T135715_T21LWK_728_0,2290,1152,359,616,490,1055,2850,1.9041471679845088,0.64454705,0.4596671,0.70658684,1.0597215985630895,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.57434611645008,-10.036108739378307]}"
20230610T135709_20230610T135715_T21LWK_729_0,2358,1290,396,638,570,1163,2790,1.7124344338167232,0.6277713,0.41158614,0.66071427,0.990923969647374,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.563483965302154,-10.038446142793486]}"
20230610T135709_20230610T135715_T21LWK_741_0,1462,657,240,366,203,613,2846,2.9172185430463577,0.7721046,0.6455623,0.8668416,1.3000491883915395,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.43354203230465,-10.037887886560204]}"
20230610T135709_20230610T135715_T21LWK_743_0,1641,676,203,385,191,716,3042,2.6729795612225766,0.7753137,0.61894625,0.8818435,1.3225606927477964,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.53301042590528,-10.035058252263891]}"
20230610T135709_20230610T135715_T21LWK_745_0,3113,1829,522,769,808,1363,2836,1.3448275862068964,0.57337034,0.3507978,0.5565313,0.8346823981341748,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.51731601343173,-10.034493133281854]}"
20230610T135709_20230610T135715_T21LWK_747_0,2729,1482,414,694,596,1216,3076,1.7474633596392333,0.6318302,0.4333644,0.67538124,1.0129339686861811,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.54925306277931,-10.03517116189696]}"
20230610T135709_20230610T135715_T21LWK_748_0,3442,2056,512,776,878,1387,2598,1.0677924012912838,0.5400119,0.30388957,0.49482164,0.7421257011362002,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.0336072720712,-10.03714454322154]}"
20230610T135709_20230610T135715_T21LWK_754_0,1263,578,181,346,183,629,2046,2.605594405594406,0.71070236,0.52971965,0.8358008,1.2534200493384167,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.45644676334506,-10.037474008199375]}"
20230610T135709_20230610T135715_T21LWK_755_0,1837,997,305,553,400,894,2698,2.0433932064734126,0.659797,0.5022272,0.7417689,1.1124737776343392,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.464933851224856,-10.037035599668556]}"
20230610T135709_20230610T135715_T21LWK_757_0,1566,642,213,372,181,674,3188,2.80765639589169,0.7910112,0.65095806,0.8925497,1.338625908888559,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.477894255446145,-10.035337856224887]}"
20230610T135709_20230610T135715_T21LWK_762_0,1572,673,232,372,196,624,3062,2.867146858743497,0.783343,0.6614216,0.8796808,1.3193187049255792,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.39868286641859,-10.038640483035788]}"
20230610T135709_20230610T135715_T21LWK_768_0,2589,1356,370,618,485,1030,2908,1.9899802890932983,0.64946115,0.47689182,0.7141173,1.0710181228819802,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.566041811940416,-10.036369308648847]}"
